"Participant","AIC","BIC"
116,8.09785365644265,17.8211208518159
117,114.473207203591,124.196474398964
118,33.6425240819416,43.3657912773149
119,108.819598084915,118.542865280288
120,65.8112090748871,75.5344762702603
121,74.4899526805635,84.2132198759368
122,8.09597285798016,17.8192400533534
123,87.6486672763306,97.3719344717039
124,131.927611990887,141.65087918626
125,135.429581865346,145.15284906072
126,22.9780606418641,32.7013278372373
127,40.4810196897784,50.2042868851517
128,88.3122386269375,98.0355058223108
129,34.1383106852252,43.8615778805984
130,35.5902062683397,45.3134734637129
131,72.7265552425835,82.4498224379567
132,21.4808002649232,31.2040674602965
133,121.147005599825,130.870272795198
134,141.572266293611,151.295533488984
135,113.487899283169,123.211166478543
136,104.019104519537,113.742371714911
137,108.120140303972,117.843407499345
138,127.403860733487,137.12712792886
139,92.4011169462642,102.124384141637
140,78.4808083929073,88.2040755882806
141,140.728155907036,150.451423102409
142,81.6956966290616,91.4189638244348
143,8.09637034722551,17.8196375425988
144,96.0251065527742,105.748373748147
145,78.6662130859686,88.3894802813418
146,125.978358783233,135.701625978606
147,95.0866063727127,104.809873568086
148,134.571947139488,144.295214334861
149,52.5311246966751,62.2543918920483
150,111.548778490415,121.272045685788
151,117.518710587567,127.24197778294
152,51.6456807998284,61.3689479952016
153,126.245397734794,135.968664930168
154,8.09581926059685,17.8190864559701
155,69.224551317501,78.9478185128742
156,50.3593082044159,60.0825753997892
157,61.7542457227674,71.4775129181407
158,125.113986787885,134.837253983258
159,157.541103089198,167.264370284571
160,8.09793505903395,17.8212022544072
161,117.37478379946,127.098050994833
162,8.10005523676933,17.8233224321426
163,89.375119841984,99.0983870373572
164,111.511265309636,121.234532505009
165,108.583683706081,118.306950901454
166,94.1445701762145,103.867837371588
167,35.3228196221673,45.0460868175406
168,14.6047944592851,24.3280616546584
169,116.249862975147,125.973130170521
170,56.2170372506087,65.940304445982
171,28.5355621006256,38.2588292959989
172,8.09253687336483,17.8158040687381
173,42.7876338662968,52.5109010616701
174,61.9926056603953,71.7158728557686
175,90.7253744277052,100.448641623078
176,113.526381405711,123.249648601085
177,88.5223983502746,98.2456655456479
178,57.0438897633696,66.7671569587428
179,51.2769070000644,61.0001741954376
180,92.3384132768395,102.061680472213
181,42.4162608960142,52.1395280913874
182,66.1203967376875,75.8436639330608
183,125.931504709145,135.654771904519
184,69.2091744834986,78.9324416788718
185,69.2030731687533,78.9263403641265
186,106.943954493812,116.667221689185
187,97.6458975795468,107.36916477492
188,8.0947183136751,17.8179855090484
189,107.157506393738,116.880773589112
190,8.10107450562277,17.824341700996
191,117.75167888992,127.474946085293
192,112.516907186599,122.240174381972
193,145.652468123679,155.375735319052
194,98.5641061719147,108.287373367288
195,8.09989756116175,17.823164756535
196,53.1486135740824,62.8718807694557
197,70.8666475382889,80.5899147336621
198,119.04827561015,128.771542805523
199,82.5154561055297,92.238723300903
200,29.6858364629467,39.40910365832
201,69.2107997878755,78.9340669832487
202,42.6387963724971,52.3620635678704
203,85.8284445134281,95.5517117088013
204,8.10216186221552,17.8254290575888
205,8.09658823423073,17.819855429604
206,49.8027841239396,59.5260513193129
207,103.975708568881,113.698975764254
208,123.820573591186,133.54384078656
209,41.1820139920892,50.9052811874624
210,83.6162084376617,93.339475633035
211,61.7283171576048,71.451584352978
212,90.641910977556,100.365178172929
213,55.0722544084752,64.7955216038485
214,91.0207152921763,100.74398248755
215,14.5905259046719,24.3137931000451
216,93.1195814473552,102.842848642728
217,122.964408832568,132.687676027941
218,58.1488411513537,67.872108346727
219,23.3085468423022,33.0318140376754
220,88.0362429377841,97.7595101331573
221,46.4184423422769,56.1417095376501
222,117.136684747674,126.859951943047
223,50.4658859012108,60.1891530965841
224,8.10311372233375,17.826380917707
225,128.662256141788,138.385523337162
226,88.1573623742986,97.8806295696719
227,8.09340539487848,17.8166725902517
228,39.2156049539572,48.9388721493305
229,24.3923654678461,34.1156326632194
230,56.6533384106327,66.3766056060059
231,8.0952565006127,17.818523695986
232,8.09592723298831,17.8191944283616
233,8.09787915954672,17.82114635492
234,8.10089587438661,17.8241630697599
235,52.6086711480479,62.3319383434212
236,87.4090582148782,97.1323254102515
237,79.2764480013143,88.9997151966875
238,18.3325287607131,28.0557959560864
239,81.7288737222983,91.4521409176716
240,8.09762157623512,17.8208887716084
241,8.10838211766113,17.8316493130344
242,29.3796910284621,39.1029582238354
243,17.7388926382848,27.4621598336581
