"Participant","AIC","BIC"
1,134.858368314441,144.581635509814
2,121.420117665761,131.143384861135
3,9.26129304038363,18.9845602357569
4,9.25727986192012,18.9805470572934
5,163.663912581019,173.387179776392
6,89.8568926322908,99.580159827664
7,14.35859783365,24.0818650290233
8,75.329448481587,85.0527156769602
9,9.26669820584062,18.9899654012139
10,9.23476594885648,18.9580331442297
11,97.3408551145908,107.064122309964
12,22.9745918014135,32.6978589967868
13,9.28296172605991,19.0062289214332
14,9.2652501371291,18.9885173325024
15,121.601049427646,131.324316623019
16,140.166373752688,149.889640948061
17,113.890238669127,123.613505864501
18,136.690136567537,146.413403762911
19,70.7758275436826,80.4990947390558
20,93.320878485753,103.044145681126
21,87.7379631335757,97.4612303289489
22,138.174360599215,147.897627794588
23,135.771721347336,145.494988542709
24,137.490772516871,147.214039712244
25,169.301623557108,179.024890752482
26,35.5381666008047,45.2614337961779
27,60.5124113211148,70.235678516488
28,138.043708457183,147.766975652556
29,127.002668168888,136.725935364261
30,14.3441715804419,24.0674387758152
31,168.891153880528,178.614421075901
32,92.6398899836905,102.363157179064
33,92.8970331193975,102.620300314771
34,76.4055851934775,86.1288523888507
35,124.716565980031,134.439833175404
36,114.686564501043,124.409831696416
37,108.10177433475,117.825041530123
38,52.9387763644089,62.6620435597821
39,9.25922412375106,18.9824913191243
40,167.455111321194,177.178378516567
41,81.5725787725672,91.2958459679405
42,118.458748927958,128.182016123331
43,138.610431860109,148.333699055483
44,9.27777181203706,19.0010390074103
45,104.326162044924,114.049429240297
46,76.9426079884201,86.6658751837933
47,141.507098946467,151.23036614184
48,9.25013089137861,18.9733980867519
49,73.5642008444012,83.2874680397744
50,56.372158886494,66.0954260818673
51,38.0742192921539,47.7974864875272
52,94.9123595699952,104.635626765368
53,154.829196018742,164.552463214115
54,143.805494627769,153.528761823142
55,133.539101159463,143.262368354836
56,124.931722152976,134.65498934835
57,116.971552265864,126.694819461237
58,116.229293495951,125.952560691325
59,109.552758753686,119.276025949059
60,83.461532854913,93.1848000502863
61,32.0997751516969,41.8230423470701
62,9.25712464795192,18.9803918433252
63,155.020926395093,164.744193590466
64,128.136935044974,137.860202240347
65,115.669833679579,125.393100874952
66,66.5944944229569,76.3177616183301
67,9.26010753915038,18.9833747345236
68,9.25491144871675,18.97817864409
69,9.27271649390462,18.9959836892779
70,90.511522371217,100.23478956659
71,41.9290707238777,51.6523379192509
72,15.3687288742812,25.0919960696545
73,77.0300905048013,86.7533577001746
74,64.4825714451784,74.2058386405516
75,120.75351239012,130.476779585493
76,33.5882913666304,43.3115585620037
77,93.8182102128293,103.541477408203
78,9.2734655022137,18.996732697587
79,14.374168363842,24.0974355592153
80,97.3478734113796,107.071140606753
81,97.3491967599763,107.07246395535
82,9.26795509929843,18.9912222946717
83,9.26519413985637,18.9884613352296
84,14.3587558563408,24.0820230517141
85,9.28426940143912,19.0075365968124
86,22.9704471406,32.6937143359732
87,50.8632973787914,60.5865645741646
88,9.27658114217577,18.999848337549
89,77.7200333401499,87.4433005355231
90,90.341665734918,100.064932930291
91,97.3568002659237,107.080067461297
92,148.837595830276,158.560863025649
93,97.3454611934794,107.068728388853
94,134.124041552502,143.847308747875
95,51.3253117844833,61.0485789798566
96,9.24020960804201,18.9634768034153
97,49.1940930797478,58.917360275121
98,76.3053335868447,86.028600782218
99,93.1155513702612,102.838818565634
100,9.26190314958129,18.9851703449545
101,9.26014187828429,18.9834090736575
102,9.26761663802212,18.9908838333954
103,131.056975820448,140.780243015821
104,16.7457274863321,26.4689946817054
105,20.6785745775326,30.4018417729058
106,97.3485469062657,107.071814101639
107,56.1198239565568,65.84309115193
108,9.25905542937943,18.9823226247527
109,132.19619510419,141.919462299564
110,57.2825568201786,67.0058240155519
111,97.3523608597379,107.075628055111
112,97.3557747093839,107.079041904757
113,36.0766727917518,45.7999399871251
114,114.82946102003,124.552728215403
115,56.4044921077921,66.1277593031653
116,9.27733237934908,19.0005995747223
117,115.499616107459,125.222883302832
118,36.1051016679445,45.8283688633177
119,110.932975619532,120.656242814905
120,65.2626370831941,74.9859042785673
121,78.8174792122032,88.5407464075765
122,9.25875841407879,18.982025609452
123,93.0653709961426,102.788638191516
124,131.945332228763,141.668599424137
125,136.37005229598,146.093319491354
126,24.5179845046995,34.2412517000727
