"Participant","AIC","BIC"
1,127.735747301668,135.028197698198
2,118.476257952242,125.768708348772
3,6.09676917548013,13.3892195720101
4,6.09765621849771,13.3901066150276
5,153.258775279678,160.551225676208
6,87.7623418372394,95.0547922337693
7,13.0735435507661,20.365993947296
8,97.0637248067504,104.35617520328
9,6.09659820415781,13.3890486006878
10,6.09332110653332,13.3857715030633
11,71.9529841449271,79.2454345414571
12,20.8956383980808,28.1880887946108
13,6.09135664380177,13.3838070403317
14,6.09086210902326,13.3833125055532
15,119.438367737555,126.730818134085
16,134.596250911706,141.888701308236
17,114.622641270996,121.915091667525
18,130.784511655162,138.076962051692
19,61.5948260045754,68.8872764011054
20,81.5114884267994,88.8039388233293
21,115.222069684138,122.514520080668
22,131.817221384192,139.109671780722
23,130.338848228605,137.631298625135
24,131.7738795845,139.06632998103
25,159.022781500139,166.315231896669
26,45.4354874368756,52.7279378334056
27,69.627480758342,76.9199311548719
28,136.016927627185,143.309378023715
29,124.622294456472,131.914744853001
30,13.0252528729827,20.3177032695126
31,157.797668490814,165.090118887344
32,106.577181742721,113.869632139251
33,81.2725519860646,88.5650023825945
34,68.293408593999,75.585858990529
35,107.602339610096,114.894790006626
36,114.297452123899,121.589902520429
37,113.096687538939,120.389137935469
38,87.5288289560064,94.8212793525363
39,6.08456903536022,13.3770194318902
40,158.323039920403,165.615490316932
41,85.9114688161906,93.2039192127206
42,120.408815391918,127.701265788448
43,129.337803718622,136.630254115152
44,6.09419395238454,13.3866443489145
45,94.0336841337602,101.32613453029
46,66.206175867416,73.498626263946
47,136.40889864843,143.70134904496
48,6.0894536720894,13.3819040686193
49,68.6882747763037,75.9807251728337
50,54.032044329975,61.3244947265049
51,36.1846184222828,43.4770688188127
52,79.2308199425495,86.5232703390794
53,135.897292640546,143.189743037076
54,137.807872760227,145.100323156756
55,130.859812940983,138.152263337513
56,125.910167564426,133.202617960956
57,109.010787811873,116.303238208403
58,110.141642014411,117.434092410941
59,89.154532476576,96.4469828731059
60,89.1765400153461,96.4689904118761
61,30.1445621967204,37.4370125932503
62,6.09104886683055,13.3834992633605
63,135.916380443383,143.208830839913
64,121.229962448959,128.522412845489
65,113.450928709742,120.743379106272
66,67.5701017600179,74.8625521565478
67,6.09534875807981,13.3877991546098
68,6.09266574863249,13.3851161451624
69,6.08692047969199,13.3793708762219
70,87.5802099832597,94.8726603797897
71,46.4805194008326,53.7729697973626
72,13.9238757263942,21.2163261229242
73,77.9083034754606,85.2007538719906
74,77.7390569124777,85.0315073090077
75,110.103357485558,117.395807882088
76,41.1832776702318,48.4757280667618
77,87.4407558512912,94.7332062478211
78,6.0937329230231,13.386183319553
79,13.077532537083,20.3699829336129
80,71.9438252826892,79.2362756792192
81,71.9609126960643,79.2533630925943
82,6.09052528954687,13.3829756860768
83,6.09574886390311,13.388199260433
84,13.0837312541722,20.3761816507022
85,6.09346130615062,13.3859117026806
86,20.8687900310528,28.1612404275827
87,47.7256112459052,55.0180616424351
88,6.09372167409485,13.3861720706248
89,68.6942557247507,75.9867061212807
90,86.8481327395953,94.1405831361252
91,71.9465388220025,79.2389892185324
92,143.065520672337,150.357971068867
93,71.9580859051373,79.2505363016672
94,130.582970534275,137.875420930805
95,93.2971365276781,100.589586924208
96,6.09344100751331,13.3858914040432
97,43.0439606733509,50.3364110698808
98,82.7089862079823,90.0014366045122
99,87.4847532809627,94.7772036774926
100,6.08876778114146,13.3812181776714
101,6.09121843521861,13.3836688317485
102,6.0992184112089,13.3916688077388
103,126.111685444946,133.404135841476
104,15.5401122371316,22.8325626336615
105,18.2014719285341,25.493922325064
106,71.9526876711766,79.2451380677065
107,70.3270962582322,77.6195466547622
108,6.08965887033781,13.3821092668677
109,118.978355989547,126.270806386077
110,69.8202258283484,77.1126762248783
111,71.9425434453771,79.234993841907
112,71.9608197111306,79.2532701076606
113,35.1378405027436,42.4302908992736
114,124.532612561081,131.825062957611
115,77.8489372535827,85.1413876501126
116,6.09769032237191,13.3901407189018
117,121.65671720015,128.94916759668
