"Participant","AIC","BIC"
86,25.578591785829,37.7326757800456
87,53.8994296393278,66.0535136335444
88,10.2116940822271,22.3657780764437
89,77.3321212958641,89.4862052900806
90,89.5531358558668,101.707219850083
91,75.221352989634,87.3754369838505
92,147.239434028694,159.39351802291
93,75.2045256021766,87.3586095963931
94,136.824389780169,148.978473774386
95,51.2164364329869,63.3705204272034
96,10.2121755136001,22.3662595078167
97,41.3106498595669,53.4647338537834
98,79.2056933505405,91.359777344757
99,91.6787537233688,103.832837717585
100,10.2138058962263,22.3678898904429
101,10.2038495966007,22.3579335908172
102,10.214409574207,22.3684935684236
103,130.901546764745,143.055630758961
104,18.2137153989298,30.3677993931464
105,23.2003457932286,35.3544297874452
106,75.1924389772021,87.3465229714187
107,54.8982757343726,67.0523597285892
108,10.2060082222102,22.3600922164267
109,125.298823877587,137.452907871804
110,58.3532536762826,70.5073376704991
111,75.2008413112163,87.3549253054329
112,75.210583126435,87.3646671206515
113,38.7511097894677,50.9051937836843
114,100.268545750557,112.422629744774
115,55.5383168680892,67.6924008623057
116,10.2018789206879,22.3559629149045
117,116.159595709733,128.31367970395
118,36.3348410770273,48.4889250712439
119,110.273024449591,122.427108443807
120,68.0898646115174,80.243948605734
121,76.5454930506219,88.6995770448384
122,10.2110655962676,22.3651495904842
123,92.1077496364088,104.261833630625
124,134.332897382604,146.486981376821
125,137.511122431048,149.665206425264
126,24.4058934886395,36.5599774828561
127,41.8308836791388,53.9849676733553
128,93.0087986023074,105.162882596524
129,36.3735119461511,48.5275959403677
130,37.0148754931889,49.1689594874054
131,73.4932211103332,85.6473051045498
132,22.5094928441155,34.663576838332
133,122.929458887862,135.083542882079
134,143.587845986387,155.741929980603
135,112.530453927883,124.6845379221
136,107.174829352191,119.328913346407
137,110.404209648036,122.558293642252
138,128.104314136793,140.258398131009
139,96.3680771769626,108.522161171179
140,79.4826792219356,91.6367632161522
141,143.393050307905,155.547134302122
142,86.2971105184866,98.4511945127031
143,10.2030525770593,22.3571365712758
144,99.798720286688,111.952804280905
145,80.083939073816,92.2380230680326
146,126.821960825265,138.976044819482
147,98.3551091601936,110.50919315441
148,136.920006531256,149.074090525473
149,53.6939342803551,65.8480182745717
150,113.27050783477,125.424591828986
151,119.912089427327,132.066173421543
152,54.3547617634795,66.5088457576961
153,128.944012240637,141.098096234853
154,10.2107311667187,22.3648151609352
155,75.2012183186934,87.35530231291
156,50.8164987251601,62.9705827193767
157,62.0586980698072,74.2127820640238
158,126.783878271764,138.93796226598
159,155.739377364205,167.893461358422
160,10.2110950589534,22.36517905317
161,119.447414624695,131.601498618911
162,10.2104674093439,22.3645514035604
163,90.1216437781131,102.27572777233
164,112.951575025029,125.105659019246
165,110.197654099616,122.351738093832
166,96.6677199042214,108.821803898438
167,36.9600228680857,49.1141068623022
168,16.0943291041131,28.2484130983296
169,118.289053322453,130.443137316669
170,57.6466142860495,69.8006982802661
171,29.9404858963089,42.0945698905254
172,10.219907290837,22.3739912850535
173,44.145763645185,56.2998476394015
174,62.8178083071565,74.9718923013731
175,93.4234966460448,105.577580640261
176,118.13165068564,130.285734679857
177,91.3253570595925,103.479441053809
178,56.9370880961156,69.0911720903322
179,52.2134205437327,64.3675045379493
180,94.5262646038243,106.680348598041
